	schoolid	hispanic	college	black	otherrace	female	register	distance
5192	5902.0	0.0	1.0	0.0	0.0	1.0	1.0	9.0
5193	5902.0	0.0	1.0	0.0	0.0	1.0	1.0	9.0
5194	5902.0	0.0	1.0	1.0	0.0	1.0	0.0	9.0
5195	5902.0	0.0	1.0	0.0	0.0	1.0	1.0	9.0
5196	5902.0	0.0	1.0	0.0	0.0	1.0	1.0	9.0
5197	5903.0	1.0	0.0	0.0	0.0	1.0	1.0	4.0
5198	5903.0	0.0	1.0	1.0	0.0	0.0	0.0	4.0
5199	5903.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0
5200	5903.0	1.0	0.0	0.0	0.0	1.0	1.0	4.0
5201	5903.0	0.0	0.0	1.0	0.0	0.0	1.0	4.0
5202	5903.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0
5203	5903.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0
5204	5937.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0
5205	5937.0	0.0	1.0	0.0	0.0	1.0	0.0	5.0
5206	5937.0	0.0	1.0	0.0	0.0	1.0	1.0	5.0
5207	5937.0	0.0	1.0	0.0	0.0	1.0	0.0	5.0
5208	5937.0	0.0	1.0	0.0	0.0	0.0	1.0	5.0
5209	5937.0	0.0	0.0	0.0	0.0	1.0	1.0	5.0
5210	5937.0	1.0	1.0	0.0	0.0	0.0	0.0	5.0
5211	5937.0	0.0	1.0	0.0	0.0	0.0	1.0	5.0
5212	5937.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0
5213	5937.0	0.0	1.0	0.0	0.0	1.0	1.0	5.0
5214	5964.0	0.0	1.0	0.0	0.0	1.0	0.0	30.000001907348633
5215	5964.0	0.0	1.0	0.0	0.0	1.0	1.0	30.000001907348633
5216	5964.0	0.0	1.0	0.0	0.0	0.0	0.0	30.000001907348633
5217	5964.0	0.0	0.0	0.0	0.0	0.0	0.0	30.000001907348633
5218	5964.0	0.0	0.0	0.0	0.0	0.0	0.0	30.000001907348633
5219	5964.0	0.0	0.0	0.0	0.0	1.0	1.0	30.000001907348633
5220	5964.0	0.0	1.0	0.0	0.0	1.0	0.0	30.000001907348633
5221	5964.0	0.0	0.0	0.0	0.0	1.0	1.0	30.000001907348633
5222	5964.0	0.0	0.0	0.0	0.0	1.0	0.0	30.000001907348633
5223	5964.0	0.0	1.0	0.0	0.0	1.0	1.0	30.000001907348633
5224	5964.0	0.0	1.0	0.0	0.0	0.0	1.0	30.000001907348633
5225	5964.0	0.0	1.0	0.0	0.0	0.0	0.0	30.000001907348633
5226	5964.0	1.0	0.0	0.0	0.0	0.0	0.0	30.000001907348633
5227	5964.0	0.0	0.0	0.0	0.0	0.0	1.0	30.000001907348633
5228	5967.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0
5229	5967.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0
5230	5967.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0
5231	5967.0	0.0	0.0	1.0	0.0	1.0	1.0	2.0
5232	5967.0	0.0	1.0	0.0	0.0	1.0	1.0	2.0
5233	5967.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0
5234	5967.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0
5235	5967.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0
5236	5967.0	0.0	0.0	1.0	0.0	1.0	1.0	2.0
5237	5967.0	0.0	1.0	0.0	0.0	1.0	1.0	2.0
5238	5967.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0
5239	5967.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0
5240	5967.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0
5241	6015.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
5242	6015.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0
5243	6015.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0
5244	6015.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
5245	6015.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0
5246	6015.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
5247	6015.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
5248	6015.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
5249	6015.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
5250	6015.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
5251	6015.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0
5252	6015.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0
5253	6015.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
5254	6016.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
5255	6016.0	0.0	0.0	0.0	0.0	1.0	1.0	10.0
5256	6016.0	0.0	0.0	0.0	0.0	1.0	1.0	10.0
5257	6016.0	0.0	0.0	0.0	0.0	1.0	1.0	10.0
5258	6016.0	0.0	1.0	0.0	0.0	0.0	1.0	10.0
5259	6016.0	1.0	0.0	0.0	0.0	0.0	0.0	10.0
5260	6016.0	0.0	0.0	0.0	0.0	1.0	1.0	10.0
5261	6016.0	1.0	0.0	0.0	0.0	0.0	1.0	10.0
5262	6016.0	0.0	1.0	0.0	0.0	1.0	1.0	10.0
5263	6016.0	0.0	0.0	0.0	0.0	0.0	1.0	10.0
5264	6016.0	0.0	1.0	0.0	0.0	0.0	1.0	10.0
5265	6023.0	0.0	0.0	0.0	0.0	0.0	0.0	30.000001907348633
5266	6023.0	0.0	1.0	0.0	0.0	0.0	1.0	30.000001907348633
5267	6023.0	0.0	0.0	0.0	0.0	0.0	0.0	30.000001907348633
5268	6023.0	0.0	0.0	0.0	0.0	1.0	0.0	30.000001907348633
5269	6023.0	0.0	1.0	0.0	0.0	1.0	1.0	30.000001907348633
5270	6023.0	0.0	0.0	0.0	0.0	1.0	1.0	30.000001907348633
5271	6023.0	0.0	1.0	0.0	0.0	1.0	1.0	30.000001907348633
5272	6023.0	0.0	1.0	0.0	0.0	1.0	1.0	30.000001907348633
5273	6037.0	0.0	0.0	1.0	0.0	0.0	1.0	20.0
5274	6037.0	0.0	1.0	1.0	0.0	0.0	1.0	20.0
5275	6037.0	0.0	0.0	0.0	0.0	0.0	1.0	20.0
5276	6037.0	0.0	0.0	1.0	0.0	0.0	1.0	20.0
5277	6037.0	0.0	0.0	1.0	0.0	0.0	0.0	20.0
5278	6037.0	0.0	0.0	0.0	0.0	1.0	1.0	20.0
5279	6037.0	0.0	0.0	0.0	0.0	0.0	1.0	20.0
5280	6037.0	0.0	1.0	0.0	0.0	1.0	1.0	20.0
5281	6037.0	0.0	1.0	0.0	0.0	1.0	1.0	20.0
5282	6037.0	0.0	0.0	1.0	0.0	1.0	0.0	20.0
5283	6044.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0
5284	6044.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
5285	6044.0	0.0	0.0	0.0	0.0	1.0	1.0	5.0
5286	6044.0	0.0	1.0	0.0	0.0	0.0	1.0	5.0
5287	6044.0	0.0	1.0	0.0	0.0	0.0	1.0	5.0
5288	6044.0	1.0	0.0	0.0	0.0	1.0	1.0	5.0
5289	6044.0	1.0	1.0	0.0	0.0	0.0	0.0	5.0
5290	6044.0	0.0	1.0	0.0	0.0	1.0	0.0	5.0
5291	6044.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0
5292	6044.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0
5293	6044.0	0.0	1.0	0.0	0.0	0.0	1.0	5.0
5294	6074.0	0.0	1.0	0.0	0.0	1.0	1.0	20.0
5295	6074.0	0.0	1.0	0.0	0.0	1.0	1.0	20.0
5296	6074.0	0.0	0.0	0.0	0.0	1.0	1.0	20.0
5297	6074.0	0.0	1.0	0.0	0.0	1.0	1.0	20.0
5298	6074.0	0.0	0.0	0.0	0.0	1.0	0.0	20.0
5299	6074.0	0.0	0.0	0.0	0.0	1.0	1.0	20.0
5300	6074.0	0.0	1.0	0.0	0.0	1.0	1.0	20.0
5301	6074.0	0.0	1.0	0.0	0.0	1.0	1.0	20.0
5302	6074.0	0.0	1.0	0.0	0.0	1.0	1.0	20.0
5303	6074.0	1.0	1.0	0.0	0.0	1.0	0.0	20.0
5304	6074.0	0.0	0.0	0.0	0.0	1.0	1.0	20.0
5305	6074.0	0.0	0.0	0.0	0.0	1.0	1.0	20.0
5306	6074.0	0.0	1.0	0.0	0.0	1.0	1.0	20.0
5307	6074.0	0.0	0.0	0.0	0.0	1.0	1.0	20.0
5308	6074.0	0.0	1.0	0.0	0.0	1.0	0.0	20.0
5309	6074.0	0.0	0.0	0.0	0.0	1.0	1.0	20.0
5310	6074.0	0.0	0.0	0.0	0.0	1.0	1.0	20.0
5311	6074.0	0.0	0.0	0.0	0.0	1.0	1.0	20.0
5312	6074.0	0.0	0.0	0.0	0.0	1.0	1.0	20.0
5313	6074.0	0.0	0.0	0.0	0.0	1.0	0.0	20.0
5314	6074.0	0.0	1.0	0.0	0.0	1.0	0.0	20.0
5315	6074.0	0.0	0.0	0.0	0.0	1.0	1.0	20.0
5316	6074.0	0.0	1.0	0.0	0.0	1.0	0.0	20.0
5317	6074.0	0.0	0.0	0.0	0.0	1.0	1.0	20.0
5318	6074.0	0.0	0.0	0.0	0.0	1.0	0.0	20.0
5319	6074.0	0.0	0.0	0.0	0.0	1.0	1.0	20.0
5320	6089.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0
5321	6089.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0
5322	6089.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
5323	6089.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0
5324	6089.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
5325	6089.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0
5326	6089.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0
5327	6115.0	0.0	1.0	0.0	0.0	1.0	1.0	9.0
5328	6115.0	0.0	0.0	0.0	1.0	1.0	1.0	9.0
5329	6115.0	0.0	0.0	0.0	0.0	1.0	1.0	9.0
5330	6115.0	0.0	1.0	0.0	0.0	1.0	0.0	9.0
5331	6115.0	0.0	0.0	0.0	0.0	1.0	0.0	9.0
5332	6115.0	0.0	0.0	0.0	0.0	0.0	1.0	9.0
5333	6115.0	0.0	1.0	0.0	0.0	0.0	0.0	9.0
5334	6115.0	0.0	1.0	0.0	0.0	1.0	1.0	9.0
5335	6115.0	0.0	1.0	0.0	0.0	1.0	1.0	9.0
5336	6115.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0
5337	6115.0	0.0	0.0	0.0	0.0	1.0	0.0	9.0
5338	6115.0	0.0	1.0	0.0	0.0	1.0	1.0	9.0
5339	6124.0	0.0	1.0	0.0	0.0	0.0	1.0	14.0
5340	6124.0	0.0	1.0	0.0	0.0	0.0	1.0	14.0
5341	6124.0	0.0	1.0	0.0	0.0	0.0	1.0	14.0
5342	6124.0	0.0	1.0	0.0	0.0	0.0	0.0	14.0
5343	6124.0	0.0	1.0	0.0	0.0	0.0	1.0	14.0
5344	6124.0	0.0	0.0	0.0	0.0	0.0	1.0	14.0
5345	6124.0	0.0	0.0	0.0	0.0	1.0	1.0	14.0
5346	6124.0	0.0	0.0	0.0	0.0	0.0	1.0	14.0
5347	6124.0	0.0	1.0	0.0	0.0	1.0	1.0	14.0
5348	6124.0	0.0	1.0	0.0	0.0	0.0	1.0	14.0
5349	6124.0	0.0	1.0	0.0	1.0	0.0	0.0	14.0
5350	6124.0	0.0	1.0	0.0	0.0	1.0	1.0	14.0
5351	6124.0	0.0	0.0	0.0	0.0	0.0	1.0	14.0
5352	6124.0	0.0	1.0	0.0	0.0	1.0	1.0	14.0
5353	6124.0	0.0	0.0	0.0	0.0	1.0	1.0	14.0
5354	6124.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0
5355	6158.0	1.0	0.0	0.0	0.0	0.0	1.0	25.0
5356	6158.0	0.0	0.0	1.0	0.0	1.0	0.0	25.0
5357	6158.0	0.0	0.0	1.0	0.0	1.0	0.0	25.0
5358	6158.0	0.0	0.0	1.0	0.0	0.0	1.0	25.0
5359	6158.0	0.0	0.0	0.0	0.0	0.0	1.0	25.0
5360	6158.0	1.0	0.0	0.0	0.0	1.0	1.0	25.0
5361	6158.0	0.0	1.0	1.0	0.0	0.0	1.0	25.0
5362	6158.0	0.0	1.0	1.0	0.0	1.0	1.0	25.0
5363	6158.0	0.0	0.0	0.0	0.0	1.0	0.0	25.0
5364	6158.0	0.0	0.0	0.0	0.0	1.0	0.0	25.0
5365	6158.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0
5366	6158.0	0.0	0.0	0.0	1.0	1.0	1.0	25.0
5367	6158.0	0.0	0.0	1.0	0.0	0.0	1.0	25.0
5368	6158.0	1.0	0.0	0.0	0.0	1.0	1.0	25.0
5369	6158.0	0.0	1.0	0.0	0.0	0.0	1.0	25.0
5370	6159.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
5371	6159.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
5372	6159.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
5373	6159.0	0.0	0.0	0.0	0.0	1.0	1.0	8.0
5374	6159.0	0.0	1.0	0.0	0.0	0.0	0.0	8.0
5375	6159.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0
5376	6159.0	0.0	1.0	0.0	0.0	0.0	1.0	8.0
5377	6159.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
5378	6159.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0
5379	6159.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0
5380	6159.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0
5381	6159.0	0.0	1.0	0.0	0.0	1.0	1.0	8.0
5382	6159.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0
5383	6159.0	0.0	1.0	0.0	0.0	1.0	1.0	8.0
5384	6159.0	0.0	1.0	0.0	0.0	0.0	1.0	8.0
5385	6159.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0
5386	6159.0	0.0	1.0	0.0	0.0	1.0	1.0	8.0
5387	6159.0	0.0	1.0	0.0	0.0	1.0	1.0	8.0
5388	6159.0	0.0	1.0	0.0	0.0	1.0	1.0	8.0
5389	6159.0	0.0	0.0	0.0	0.0	1.0	1.0	8.0
5390	6159.0	0.0	1.0	0.0	0.0	1.0	1.0	8.0
5391	6159.0	0.0	1.0	0.0	0.0	1.0	1.0	8.0
5392	6170.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0
5393	6170.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0
5394	6170.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0
5395	6170.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
5396	6170.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0
5397	6170.0	0.0	1.0	1.0	0.0	1.0	1.0	4.0
5398	6170.0	1.0	1.0	0.0	0.0	1.0	1.0	4.0
5399	6170.0	0.0	0.0	1.0	0.0	0.0	1.0	4.0
5400	6170.0	1.0	1.0	0.0	0.0	1.0	1.0	4.0
5401	6181.0	0.0	1.0	0.0	0.0	1.0	0.0	35.0
5402	6181.0	1.0	1.0	0.0	0.0	0.0	1.0	35.0
5403	6181.0	0.0	0.0	0.0	0.0	1.0	0.0	35.0
5404	6181.0	0.0	1.0	0.0	0.0	0.0	1.0	35.0
5405	6181.0	0.0	1.0	1.0	0.0	1.0	1.0	35.0
5406	6181.0	0.0	1.0	1.0	0.0	0.0	1.0	35.0
5407	6181.0	0.0	1.0	0.0	0.0	1.0	1.0	35.0
5408	6181.0	0.0	1.0	0.0	0.0	1.0	0.0	35.0
5409	6181.0	0.0	0.0	0.0	0.0	0.0	1.0	35.0
5410	6181.0	0.0	0.0	0.0	0.0	0.0	1.0	35.0
5411	6181.0	0.0	1.0	0.0	0.0	1.0	1.0	35.0
5412	6187.0	0.0	1.0	0.0	0.0	0.0	1.0	10.0
5413	6227.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0
5414	6227.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
5415	6227.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0
5416	6227.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0
5417	6227.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
5418	6227.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0
5419	6227.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0
5420	6227.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
5421	6227.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
5422	6227.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
5423	6227.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0
5424	6227.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0
5425	6227.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
5426	6230.0	0.0	0.0	0.0	0.0	0.0	1.0	15.000000953674316
5427	6230.0	0.0	0.0	0.0	0.0	0.0	1.0	15.000000953674316
5428	6230.0	1.0	1.0	0.0	0.0	1.0	1.0	15.000000953674316
5429	6230.0	0.0	1.0	1.0	0.0	1.0	1.0	15.000000953674316
5430	6230.0	0.0	1.0	0.0	0.0	0.0	1.0	15.000000953674316
5431	6230.0	0.0	1.0	1.0	0.0	1.0	1.0	15.000000953674316
5432	6230.0	0.0	0.0	0.0	0.0	0.0	1.0	15.000000953674316
5433	6230.0	0.0	1.0	0.0	0.0	1.0	1.0	15.000000953674316
5434	6230.0	0.0	0.0	0.0	0.0	1.0	1.0	15.000000953674316
5435	6230.0	0.0	0.0	0.0	0.0	1.0	0.0	15.000000953674316
5436	6230.0	0.0	0.0	0.0	0.0	0.0	0.0	15.000000953674316
5437	6231.0	0.0	0.0	0.0	0.0	0.0	0.0	15.000000953674316
5438	6231.0	0.0	0.0	0.0	0.0	1.0	0.0	15.000000953674316
5439	6231.0	0.0	0.0	0.0	0.0	1.0	1.0	15.000000953674316
5440	6231.0	0.0	1.0	0.0	0.0	1.0	1.0	15.000000953674316
5441	6231.0	0.0	0.0	0.0	0.0	0.0	1.0	15.000000953674316
5442	6231.0	0.0	0.0	0.0	0.0	0.0	0.0	15.000000953674316
5443	6231.0	0.0	1.0	0.0	0.0	0.0	1.0	15.000000953674316
5444	6241.0	0.0	0.0	1.0	0.0	1.0	1.0	2.0
5445	6241.0	0.0	0.0	1.0	0.0	1.0	1.0	2.0
5446	6241.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0
5447	6241.0	0.0	1.0	1.0	0.0	1.0	1.0	2.0
5448	6241.0	0.0	0.0	1.0	0.0	1.0	1.0	2.0
5449	6244.0	0.0	1.0	0.0	0.0	0.0	1.0	26.0
5450	6244.0	0.0	1.0	0.0	0.0	0.0	0.0	26.0
5451	6244.0	0.0	0.0	0.0	0.0	0.0	1.0	26.0
5452	6244.0	0.0	0.0	0.0	0.0	1.0	1.0	26.0
5453	6244.0	1.0	0.0	0.0	0.0	1.0	0.0	26.0
5454	6244.0	0.0	1.0	0.0	0.0	1.0	1.0	26.0
5455	6274.0	0.0	0.0	0.0	0.0	0.0	1.0	7.0
5456	6274.0	0.0	1.0	0.0	1.0	1.0	0.0	7.0
5457	6274.0	0.0	0.0	0.0	0.0	1.0	1.0	7.0
5458	6274.0	0.0	0.0	0.0	0.0	1.0	1.0	7.0
5459	6274.0	0.0	0.0	1.0	0.0	0.0	1.0	7.0
5460	6274.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0
5461	6274.0	0.0	1.0	1.0	0.0	0.0	1.0	7.0
5462	6274.0	0.0	0.0	1.0	0.0	1.0	0.0	7.0
5463	6274.0	0.0	1.0	0.0	0.0	1.0	1.0	7.0
5464	6274.0	0.0	0.0	0.0	1.0	1.0	1.0	7.0
5465	6274.0	0.0	1.0	0.0	0.0	1.0	1.0	7.0
5466	6278.0	0.0	0.0	0.0	0.0	1.0	1.0	8.0
5467	6278.0	0.0	1.0	0.0	0.0	1.0	1.0	8.0
5468	6278.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0
5469	6278.0	0.0	1.0	0.0	0.0	1.0	1.0	8.0
5470	6278.0	0.0	1.0	0.0	0.0	0.0	0.0	8.0
5471	6278.0	0.0	1.0	0.0	0.0	1.0	1.0	8.0
5472	6278.0	0.0	1.0	0.0	0.0	0.0	1.0	8.0
5473	6278.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0
5474	6278.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0
5475	6278.0	0.0	0.0	0.0	0.0	1.0	1.0	8.0
5476	6278.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
5477	6278.0	0.0	1.0	0.0	0.0	1.0	1.0	8.0
5478	6278.0	0.0	1.0	0.0	0.0	1.0	1.0	8.0
5479	6278.0	0.0	0.0	0.0	0.0	1.0	1.0	8.0
5480	6278.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0
5481	6278.0	0.0	1.0	0.0	0.0	0.0	1.0	8.0
5482	6291.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0
5483	6291.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0
5484	6291.0	0.0	0.0	1.0	0.0	0.0	1.0	4.0
5485	6291.0	1.0	0.0	0.0	0.0	0.0	1.0	4.0
5486	6291.0	0.0	1.0	1.0	0.0	1.0	0.0	4.0
5487	6291.0	0.0	0.0	1.0	0.0	1.0	1.0	4.0
5488	6291.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0
5489	6291.0	0.0	0.0	1.0	0.0	0.0	1.0	4.0
5490	6291.0	0.0	1.0	1.0	0.0	1.0	1.0	4.0
5491	6292.0	0.0	1.0	0.0	1.0	0.0	1.0	3.0
5492	6292.0	0.0	1.0	1.0	0.0	1.0	1.0	3.0
5493	6292.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0
5494	6292.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0
5495	6292.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0
5496	6292.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
5497	6292.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
5498	6292.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0
5499	6292.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0
5500	6292.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0
5501	6292.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0
5502	6292.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
5503	6292.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0
5504	6292.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0
5505	6292.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0
5506	6292.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0
5507	6293.0	0.0	0.0	0.0	0.0	0.0	1.0	10.0
5508	6293.0	0.0	1.0	0.0	0.0	0.0	1.0	10.0
5509	6293.0	0.0	1.0	0.0	0.0	0.0	1.0	10.0
5510	6293.0	0.0	1.0	0.0	0.0	0.0	1.0	10.0
5511	6293.0	0.0	0.0	0.0	0.0	1.0	1.0	10.0
5512	6293.0	1.0	0.0	0.0	0.0	0.0	1.0	10.0
5513	6293.0	0.0	0.0	1.0	0.0	0.0	1.0	10.0
5514	6293.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
5515	6293.0	0.0	1.0	1.0	0.0	1.0	1.0	10.0
5516	6293.0	0.0	1.0	0.0	0.0	1.0	1.0	10.0
5517	6293.0	0.0	1.0	1.0	0.0	1.0	1.0	10.0
5518	6293.0	0.0	1.0	0.0	0.0	0.0	1.0	10.0
5519	6294.0	0.0	1.0	0.0	0.0	1.0	0.0	9.0
5520	6294.0	0.0	1.0	0.0	0.0	1.0	1.0	9.0
5521	6294.0	0.0	0.0	0.0	0.0	1.0	0.0	9.0
5522	6294.0	0.0	0.0	0.0	0.0	1.0	0.0	9.0
5523	6294.0	0.0	1.0	0.0	1.0	0.0	0.0	9.0
5524	6294.0	0.0	1.0	0.0	0.0	1.0	1.0	9.0
5525	6294.0	0.0	1.0	0.0	0.0	0.0	1.0	9.0
5526	6294.0	0.0	0.0	0.0	0.0	0.0	1.0	9.0
5527	6294.0	0.0	1.0	0.0	1.0	0.0	1.0	9.0
5528	6294.0	0.0	1.0	0.0	0.0	0.0	0.0	9.0
5529	6322.0	0.0	1.0	1.0	0.0	1.0	1.0	8.0
5530	6322.0	0.0	1.0	1.0	0.0	0.0	1.0	8.0
5531	6322.0	0.0	0.0	1.0	0.0	1.0	1.0	8.0
5532	6322.0	0.0	1.0	1.0	0.0	1.0	1.0	8.0
5533	6322.0	1.0	0.0	0.0	0.0	1.0	1.0	8.0
5534	6322.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0
5535	6322.0	0.0	1.0	1.0	0.0	1.0	1.0	8.0
5536	6329.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
5537	6329.0	0.0	1.0	0.0	0.0	1.0	1.0	7.0
5538	6329.0	0.0	1.0	0.0	0.0	0.0	0.0	7.0
5539	6329.0	0.0	1.0	0.0	0.0	1.0	1.0	7.0
5540	6329.0	0.0	1.0	0.0	0.0	0.0	1.0	7.0
5541	6329.0	0.0	1.0	0.0	0.0	1.0	1.0	7.0
5542	6329.0	0.0	0.0	1.0	0.0	1.0	1.0	7.0
5543	6329.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
5544	6329.0	0.0	1.0	0.0	0.0	1.0	1.0	7.0
5545	6329.0	0.0	0.0	0.0	0.0	1.0	1.0	7.0
5546	6329.0	1.0	1.0	0.0	0.0	1.0	1.0	7.0
5547	6329.0	0.0	1.0	0.0	0.0	1.0	1.0	7.0
5548	6339.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0
5549	6339.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0
5550	6339.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
5551	6339.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0
5552	6339.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0
5553	6339.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0
5554	6339.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0
5555	6339.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0
5556	6349.0	0.0	1.0	0.0	0.0	1.0	1.0	5.0
5557	6349.0	1.0	1.0	0.0	0.0	0.0	0.0	5.0
5558	6349.0	1.0	0.0	0.0	0.0	1.0	0.0	5.0
5559	6349.0	1.0	1.0	0.0	0.0	1.0	0.0	5.0
5560	6349.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0
5561	6349.0	0.0	1.0	0.0	1.0	1.0	1.0	5.0
5562	6349.0	1.0	1.0	0.0	0.0	1.0	1.0	5.0
5563	6349.0	1.0	1.0	0.0	0.0	0.0	1.0	5.0
5564	6349.0	1.0	0.0	0.0	0.0	1.0	1.0	5.0
5565	6349.0	1.0	1.0	0.0	0.0	0.0	0.0	5.0
5566	6349.0	0.0	1.0	0.0	1.0	1.0	0.0	5.0
5567	6365.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
5568	6365.0	0.0	1.0	0.0	0.0	1.0	1.0	35.0
5569	6365.0	0.0	0.0	0.0	0.0	1.0	0.0	35.0
5570	6365.0	0.0	0.0	0.0	0.0	0.0	1.0	35.0
5571	6365.0	0.0	0.0	0.0	0.0	1.0	1.0	35.0
5572	6365.0	0.0	0.0	0.0	0.0	1.0	0.0	35.0
5573	6365.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
5574	6365.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
